EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BARIUM,BARIUM_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,UM/KG,
  32H120030721,   CAA,   303, 42, 264930,      5,2,20030803,0758, 78.3317, -73.8895,  574,    404.7,  -0.3779,  34.2602,  34.2602,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   303, 42, 264929,      4,2,20030803,0758, 78.3317, -73.8895,  574,    404.7,  -0.3774,  34.2598,  34.2598,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   303, 42, 264931,      6,2,20030803,0758, 78.3317, -73.8895,  574,    404.6,  -0.3785,  34.2598,  34.2598,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   303, 42, 264927,      2,2,20030803,0758, 78.3317, -73.8895,  574,    564.3,  -0.3365,  34.3315,  34.3315,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   303, 42, 264926,      1,2,20030803,0758, 78.3317, -73.8895,  574,    564.3,  -0.3368,  34.3321,  34.3321,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   303, 42, 264928,      3,2,20030803,0758, 78.3317, -73.8895,  574,    564.3,  -0.3367,  34.3314,  34.3314,2,   -999.0,9,  -999.00,9,     0.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   304, 43, 264954,     14,2,20030803,0956, 78.3332, -74.4365,  486,     11.0,   0.1830,  31.6521,  31.6521,2,   -999.0,9,     0.15,2,     0.16,2,     0.00,2,     0.48,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   1964.5,2,   2152.7,2,    -1.87,2,    59.50,2
  32H120030721,   CAA,   304, 43, 264953,     13,2,20030803,0956, 78.3332, -74.4365,  486,     20.8,   0.6935,  32.1560,  32.1560,2,   -999.0,9,     2.47,2,     1.42,2,     0.02,2,     0.60,2,      0.2,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.69,2,    57.70,2
  32H120030721,   CAA,   304, 43, 264952,     12,2,20030803,0956, 78.3332, -74.4365,  486,     31.6,   0.8160,  32.1221,  32.1221,2,   -999.0,9,     1.74,2,     0.87,2,     0.02,2,     0.56,2,      0.1,2, -999.000,9, -999.000,9, -999.000,9,   2008.6,2,   2184.2,2,    -1.76,2,    58.20,2
  32H120030721,   CAA,   304, 43, 264951,     11,2,20030803,0956, 78.3332, -74.4365,  486,     45.2,   0.2055,  32.8947,  32.8947,2,    344.7,2,     7.54,2,     4.75,2,     0.05,2,     0.86,2,     0.64,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.52,2,    56.60,2
  32H120030721,   CAA,   304, 43, 264950,     10,2,20030803,0956, 78.3332, -74.4365,  486,     57.7,  -0.5490,  33.1730,  33.1730,2,   -999.0,9,     9.41,2,     6.18,2,     0.06,2,     0.94,2,     0.71,2, -999.000,9, -999.000,9, -999.000,9,   2114.5,2,   2244.1,2,    -1.33,2,    55.20,2
  32H120030721,   CAA,   304, 43, 264949,      9,2,20030803,0956, 78.3332, -74.4365,  486,     77.1,  -0.9815,  33.2750,  33.2750,2,   -999.0,9,     9.85,2,     6.52,2,     0.06,2,     0.96,2,     0.72,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.31,2,    53.80,2
  32H120030721,   CAA,   304, 43, 264948,      8,2,20030803,0956, 78.3332, -74.4365,  486,    131.5,  -1.1065,  33.5818,  33.5818,2,    314.4,2,     9.13,2,     8.10,2,     0.09,2,     0.95,2,     0.75,2, -999.000,9, -999.000,9, -999.000,9,   2133.3,2,   2228.8,2,    -0.99,2,    53.50,2
  32H120030721,   CAA,   304, 43, 264947,      7,2,20030803,0956, 78.3332, -74.4365,  486,    182.6,  -0.6725,  33.7688,  33.7688,2,   -999.0,9,    12.45,2,    11.29,2,     0.09,2,     1.07,2,     0.22,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.79,2,    52.70,2
  32H120030721,   CAA,   304, 43, 264946,      6,2,20030803,0956, 78.3332, -74.4365,  486,    223.1,  -0.4255,  33.8907,  33.8907,2,    275.4,2,    13.61,2,    12.18,2,     0.08,2,     1.10,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9,   2161.1,2,   2249.6,2,    -0.70,2,    52.30,2
  32H120030721,   CAA,   304, 43, 264945,      5,2,20030803,0956, 78.3332, -74.4365,  486,    264.6,  -0.4055,  33.9760,  33.9760,2,   -999.0,9,    14.48,2,    12.75,2,     0.07,2,     1.11,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.64,2,    52.30,2
  32H120030721,   CAA,   304, 43, 264944,      4,2,20030803,0956, 78.3332, -74.4365,  486,    289.2,  -0.4890,  34.0374,  34.0374,2,   -999.0,9,    13.62,2,    12.03,2,     0.07,2,     1.06,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.64,2,    50.60,2
  32H120030721,   CAA,   304, 43, 264943,      3,2,20030803,0956, 78.3332, -74.4365,  486,    328.5,  -0.4250,  34.1098,  34.1098,2,   -999.0,9,    13.91,2,    12.32,2,     0.06,2,     1.06,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2159.0,2,   2259.3,2,    -0.49,2,    50.60,2
  32H120030721,   CAA,   304, 43, 264942,      2,2,20030803,0956, 78.3332, -74.4365,  486,    410.1,  -0.3670,  34.2968,  34.2968,2,    285.3,2,    12.47,2,    12.23,2,     0.05,2,     1.01,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.31,2,    48.20,2
  32H120030721,   CAA,   304, 43, 264941,      1,2,20030803,0956, 78.3332, -74.4365,  486,    453.2,  -0.3280,  34.3339,  34.3339,2,   -999.0,9,    12.18,2,    12.19,2,     0.04,2,     0.99,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2155.6,2,   2257.9,2,    -0.34,2,    46.80,2
  32H120030721,   CAA,   305, 44, 264963,      9,2,20030803,1134, 78.3315, -74.8978,  203,     17.3,  -0.9855,  32.2964,  32.2964,2,    360.9,2,     8.65,2,     3.66,2,     0.04,2,     0.85,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9,   2074.1,2,   2195.7,2,    -1.75,2,    58.10,2
  32H120030721,   CAA,   305, 44, 264962,      8,2,20030803,1134, 78.3315, -74.8978,  203,     27.9,  -1.1980,  32.4179,  32.4179,2,    360.6,2,    10.24,2,     4.65,2,     0.05,2,     0.94,2,     0.13,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.83,2,    60.50,2
  32H120030721,   CAA,   305, 44, 264961,      7,2,20030803,1134, 78.3315, -74.8978,  203,     40.9,  -1.3390,  32.5548,  32.5548,2,    351.3,2,    11.40,2,     5.71,2,     0.04,2,     0.99,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.71,2,    58.10,2
  32H120030721,   CAA,   305, 44, 264960,      6,2,20030803,1134, 78.3315, -74.8978,  203,     47.7,  -1.3180,  32.7141,  32.7141,2,    343.1,2,    12.56,2,     6.72,2,     0.04,2,     1.03,2,     0.16,2, -999.000,9, -999.000,9, -999.000,9,   2114.0,2,   2218.6,2,    -1.62,2,    57.10,2
  32H120030721,   CAA,   305, 44, 264959,      5,2,20030803,1134, 78.3315, -74.8978,  203,     70.6,  -1.2475,  33.2801,  33.2801,2,    318.9,2,    14.00,2,     9.05,2,     0.04,2,     1.07,2,     0.16,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.25,2,    55.60,2
  32H120030721,   CAA,   305, 44, 264958,      4,2,20030803,1134, 78.3315, -74.8978,  203,     87.6,  -1.2270,  33.3370,  33.3370,2,    316.9,2,    14.15,2,     9.23,2,     0.04,2,     1.07,2,     0.14,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.17,2,    54.60,2
  32H120030721,   CAA,   305, 44, 264957,      3,2,20030803,1134, 78.3315, -74.8978,  203,    126.4,  -1.2230,  33.4463,  33.4463,2,    310.5,2,    14.16,2,     9.78,2,     0.04,2,     1.07,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9,   2147.5,2,   2241.8,2,    -1.11,2,    53.40,2
  32H120030721,   CAA,   305, 44, 264956,      2,2,20030803,1134, 78.3315, -74.8978,  203,    182.5,  -1.0175,  33.6889,  33.6889,2,    304.5,2,    13.86,2,    10.39,2,     0.05,2,     1.05,2,     0.09,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.96,2,    52.20,2
  32H120030721,   CAA,   305, 44, 264955,      1,2,20030803,1134, 78.3315, -74.8978,  203,    203.1,  -0.9660,  33.7527,  33.7527,2,    302.8,2,    13.72,2,    10.40,2,     0.05,2,     1.05,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9,   2152.4,2,   2251.1,2,    -0.81,2,    52.00,2
  32H120030721,   CAA,   401, 45, 264972,      9,2,20030804,1818, 80.5592, -68.9257,  170,     16.7,  -0.9935,  31.8790,  31.8790,2,   -999.0,9,     7.13,2,     4.05,2,     0.02,2,     0.85,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2078.9,2,   2210.1,2,    -2.35,2,    60.20,2
  32H120030721,   CAA,   401, 45, 264971,      8,2,20030804,1818, 80.5592, -68.9257,  170,     24.8,  -1.5165,  31.8581,  31.8581,2,    382.6,2,     7.28,2,     4.00,2,     0.02,2,     0.87,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.40,2,    58.90,2
  32H120030721,   CAA,   401, 45, 264970,      7,2,20030804,1818, 80.5592, -68.9257,  170,     32.6,  -1.3705,  32.2320,  32.2320,2,   -999.0,9,     9.71,2,     4.73,2,     0.02,2,     0.94,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2092.4,2,   2233.2,2,    -2.05,2,    57.60,2
  32H120030721,   CAA,   401, 45, 264969,      5,2,20030804,1818, 80.5592, -68.9257,  170,     57.1,  -1.2875,  32.8760,  32.8760,2,    335.5,2,    11.79,2,     7.04,2,     0.02,2,     0.99,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2123.2,2,   2319.6,3,    -1.56,2,    54.60,2
  32H120030721,   CAA,   401, 45, 264968,      4,2,20030804,1818, 80.5592, -68.9257,  170,     91.3,  -1.1125,  33.6078,  33.6078,2,    307.1,2,    13.95,2,     9.77,2,     0.01,2,     1.05,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.01,2,    52.50,2
  32H120030721,   CAA,   401, 45, 264967,      3,2,20030804,1818, 80.5592, -68.9257,  170,    107.6,  -1.0820,  33.7106,  33.7106,2,   -999.0,9,    13.87,2,    10.08,2,     0.01,2,     1.04,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2151.5,2,   2273.1,2,    -0.90,2,    51.40,2
  32H120030721,   CAA,   401, 45, 264966,      2,2,20030804,1818, 80.5592, -68.9257,  170,    127.9,  -1.0445,  33.7447,  33.7447,2,   -999.0,9,    13.79,2,    10.19,2,     0.01,2,     1.04,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.84,2,    52.70,2
  32H120030721,   CAA,   401, 45, 264965,      1,2,20030804,1818, 80.5592, -68.9257,  170,    153.2,  -0.9855,  33.7906,  33.7906,2,    302.0,2,    13.64,2,    10.30,2,     0.00,2,     1.02,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2157.2,2,   2253.1,2,    -0.83,2,    51.40,2
  32H120030721,   CAA,   403, 46, 264981,      9,2,20030804,2053, 80.5433, -68.7748,  357,     17.3,  -1.0415,  31.4511,  31.4511,2,    394.5,2,     3.85,2,     0.69,2,     0.01,2,     0.70,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2033.7,2,   2181.2,2,    -2.48,2,    60.00,2
  32H120030721,   CAA,   403, 46, 264980,      8,2,20030804,2053, 80.5433, -68.7748,  357,     27.0,  -1.2305,  31.6830,  31.6830,2,   -999.0,9,     5.36,2,     1.31,2,     0.01,2,     0.76,2,     0.03,2,    6.585,2,    3.393,2,    6.632,2,   2055.6,2,   2193.0,2,    -2.45,2,    61.40,2
  32H120030721,   CAA,   403, 46, 264979,      7,2,20030804,2053, 80.5433, -68.7748,  357,     47.1,  -1.3605,  32.4545,  32.4545,2,   -999.0,9,     9.75,2,     5.57,2,     0.02,2,     0.95,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2103.6,2,   2227.3,2,    -1.97,2,    58.90,2
  32H120030721,   CAA,   403, 46, 264978,      6,2,20030804,2053, 80.5433, -68.7748,  357,     62.4,  -1.2580,  33.0874,  33.0874,2,    328.5,2,    12.19,2,     7.94,2,     0.01,2,     1.00,2,     0.03,2,    5.554,2,    2.827,2,    4.604,2,   2135.3,2,   2240.7,2,    -1.47,2,    54.60,2
  32H120030721,   CAA,   403, 46, 264977,      5,2,20030804,2053, 80.5433, -68.7748,  357,     99.8,  -1.1255,  33.6615,  33.6615,2,   -999.0,9,    13.63,2,     9.84,2,     0.00,2,     1.03,2,     0.01,2,    4.769,2,    2.434,2,    4.121,2,   2159.9,2,   2266.6,2,    -1.02,2,    51.50,2
  32H120030721,   CAA,   403, 46, 264976,      4,2,20030804,2053, 80.5433, -68.7748,  357,    147.0,  -0.8190,  34.1030,  34.1030,2,    295.4,2,    12.03,2,    10.73,2,     0.00,2,     0.97,2,        0,2,    3.996,2,    2.026,2,    3.771,2,   2174.6,2,   2280.9,2,    -0.57,2,    49.60,2
  32H120030721,   CAA,   403, 46, 264975,      3,2,20030804,2053, 80.5433, -68.7748,  357,    207.7,  -0.3240,  34.4558,  34.4558,2,   -999.0,9,     9.50,2,    12.93,2,     0.00,2,     0.91,2,        0,2,    2.829,2,    1.506,2,    3.319,2,   2157.4,2,   2290.4,2,    -0.14,2,    48.50,2
  32H120030721,   CAA,   403, 46, 264974,      2,2,20030804,2053, 80.5433, -68.7748,  357,    308.9,  -0.0525,  34.6243,  34.6243,2,   -999.0,9,     9.29,2,    13.45,2,     0.00,2,     0.92,2,     0.01,2,    2.439,2,    1.297,2,    3.331,2,   2151.9,2,   2293.4,2,     0.02,2,    44.70,2
  32H120030721,   CAA,   403, 46, 264973,      1,2,20030804,2053, 80.5433, -68.7748,  357,    343.9,  -0.0115,  34.6423,  34.6423,2,    286.4,2,     9.21,2,    13.09,2,     0.00,2,     0.92,2,        0,2,    2.426,2,    1.269,2,    3.263,2,   2159.1,2,   2297.9,2,     0.03,2,    44.40,2
  32H120030721,   CAA,   405, 47, 264991,     10,2,20030804,2305, 80.5178, -68.5845,  354,     16.7,  -1.0670,  31.0922,  31.0922,2,   -999.0,9,     1.93,2,     0.25,2,     0.02,2,     0.65,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.61,2,    62.00,2
  32H120030721,   CAA,   405, 47, 264990,      9,2,20030804,2305, 80.5178, -68.5845,  354,     26.9,  -1.2480,  31.6545,  31.6545,2,    382.2,2,     5.17,2,     1.83,2,     0.02,2,     0.77,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.38,2,    59.70,2
  32H120030721,   CAA,   405, 47, 264989,      8,2,20030804,2305, 80.5178, -68.5845,  354,     35.0,  -1.3365,  32.1058,  32.1058,2,   -999.0,9,     8.06,2,     4.14,2,     0.03,2,     0.89,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2078.6,3,   2204.7,2,    -2.10,2,    58.30,2
  32H120030721,   CAA,   405, 47, 264988,      7,2,20030804,2305, 80.5178, -68.5845,  354,     54.6,  -1.2970,  32.6338,  32.6338,2,   -999.0,9,    11.00,2,     6.51,2,     0.03,2,     0.98,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,   2123.8,2,   2230.8,2,    -1.75,2,    56.70,2
  32H120030721,   CAA,   405, 47, 264987,      6,2,20030804,2305, 80.5178, -68.5845,  354,     66.6,  -1.2930,  33.0169,  33.0169,2,    330.0,2,    13.09,2,     8.10,2,     0.02,2,     1.04,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2141.2,2,   2251.2,2,    -1.55,2,    56.30,2
  32H120030721,   CAA,   405, 47, 264986,      5,2,20030804,2305, 80.5178, -68.5845,  354,     86.6,  -1.1715,  33.8984,  33.8984,2,   -999.0,9,    12.07,2,    10.31,2,     0.01,2,     0.97,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.76,2,    49.50,2
  32H120030721,   CAA,   405, 47, 264985,      4,2,20030804,2305, 80.5178, -68.5845,  354,    137.2,  -0.6945,  34.2016,  34.2016,2,    294.3,2,    11.06,2,    11.05,2,     0.00,2,     0.94,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.39,2,    47.20,2
  32H120030721,   CAA,   405, 47, 264984,      3,2,20030804,2305, 80.5178, -68.5845,  354,    208.5,  -0.1920,  34.5282,  34.5282,2,   -999.0,9,     9.32,2,    11.79,2,     0.00,2,     0.91,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.13,2,    47.40,2
  32H120030721,   CAA,   405, 47, 264983,      2,2,20030804,2305, 80.5178, -68.5845,  354,    302.8,   0.0020,  34.6579,  34.6579,2,   -999.0,9,     9.03,2,    12.20,2,     0.00,2,     0.92,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.02,2,    43.80,2
  32H120030721,   CAA,   405, 47, 264982,      1,2,20030804,2305, 80.5178, -68.5845,  354,    339.6,   0.0100,  34.6593,  34.6593,2,    286.3,2,     9.10,2,    12.10,2,     0.00,2,     0.92,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2162.1,2,   2287.8,2,     0.02,2,    43.50,2
  32H120030721,   CAA,   407, 48, 265001,     10,2,20030805,0053, 80.4867, -68.3222,  378,     16.8,  -0.8195,  30.9860,  31.9033,2,    374.8,2,     6.27,2,     2.63,2,     0.03,2,     0.78,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.10,2,    58.30,2
  32H120030721,   CAA,   407, 48, 265000,      9,2,20030805,0053, 80.4867, -68.3222,  378,     26.7,  -1.1120,  31.4560,  31.8945,2,    374.1,2,     6.64,2,     2.73,2,     0.03,2,     0.79,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.17,2,    59.40,2
  32H120030721,   CAA,   407, 48, 264999,      8,2,20030805,0053, 80.4867, -68.3222,  378,     37.4,  -1.1560,  31.9580,  31.9362,2,   -999.0,9,     6.93,2,     2.78,2,     0.03,2,     0.80,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.12,2,    58.90,2
  32H120030721,   CAA,   407, 48, 264998,      7,2,20030805,0053, 80.4867, -68.3222,  378,     60.8,  -1.2580,  32.9550,  33.0946,2,   -999.0,9,    11.39,2,     7.43,2,     0.03,2,     0.96,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.47,2,    53.60,2
  32H120030721,   CAA,   407, 48, 264997,      6,2,20030805,0053, 80.4867, -68.3222,  378,     82.1,  -1.0225,  33.5810,  33.3148,2,    324.1,2,    11.46,2,     8.11,2,     0.03,2,     0.95,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.23,2,    52.90,2
  32H120030721,   CAA,   407, 48, 264996,      5,2,20030805,0053, 80.4867, -68.3222,  378,    107.0,  -0.8750,  34.0115,  34.0037,2,   -999.0,9,    10.25,2,    10.10,2,     0.01,2,     0.89,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.72,2,    49.30,2
  32H120030721,   CAA,   407, 48, 264995,      4,2,20030805,0053, 80.4867, -68.3222,  378,    157.5,  -0.4870,  34.3785,  34.3693,2,    292.3,2,    10.18,2,    10.93,2,     0.01,2,     0.91,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.32,2,    46.50,2
  32H120030721,   CAA,   407, 48, 264994,      3,2,20030805,0053, 80.4867, -68.3222,  378,    208.1,  -0.1855,  34.5540,  34.5576,2,   -999.0,9,    10.04,2,    11.61,2,     0.01,2,     0.92,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.14,2,    44.70,2
  32H120030721,   CAA,   407, 48, 264993,      2,2,20030805,0053, 80.4867, -68.3222,  378,    309.2,   0.0860,  34.7010,  34.7017,2,   -999.0,9,     9.25,2,    12.12,2,     0.01,2,     0.92,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.08,2,    44.70,2
  32H120030721,   CAA,   407, 48, 264992,      1,2,20030805,0053, 80.4867, -68.3222,  378,    363.9,   0.0920,  34.7040,  34.7054,2,    286.4,2,     9.18,2,    12.22,2,     0.02,2,     0.90,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.05,2,    44.00,2
  32H120030721,   CAA,   409, 50, 265012,     11,2,20030805,1152, 80.4615, -68.0393,  342,     17.0,  -0.7425,  32.0182,  32.0182,2,    370.4,2,     7.16,2,     3.54,2,     0.02,2,     0.81,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2067.6,2,   2168.8,2,    -2.16,2,    58.60,2
  32H120030721,   CAA,   409, 50, 265011,     10,2,20030805,1152, 80.4615, -68.0393,  342,     26.6,  -1.0595,  32.0643,  32.0643,2,    365.7,2,     7.59,2,     3.53,2,     0.02,2,     0.83,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2076.4,2,   2180.1,2,    -2.08,2,    57.80,2
  32H120030721,   CAA,   409, 50, 265010,      9,2,20030805,1152, 80.4615, -68.0393,  342,     39.0,  -1.2035,  32.1744,  32.1744,2,   -999.0,9,     8.17,2,     4.00,2,     0.03,2,     0.86,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   2085.7,2,   2196.2,2,    -2.01,2,    57.30,2
  32H120030721,   CAA,   409, 50, 265009,      8,2,20030805,1152, 80.4615, -68.0393,  342,     54.6,  -1.2670,  32.8745,  32.8745,2,   -999.0,9,    11.70,2,     7.17,2,     0.03,2,     0.98,2,      0.1,2,    5.696,2,    3.017,2,    5.087,2,   2125.8,2,   2214.7,2,    -1.65,2,    55.30,2
  32H120030721,   CAA,   409, 50, 265008,      7,2,20030805,1152, 80.4615, -68.0393,  342,     77.0,  -1.1680,  33.2006,  33.2006,2,    329.5,2,    10.98,2,     8.23,2,     0.03,2,     0.93,2,     0.05,2,    5.419,2,    2.868,2,    4.912,2,   -999.0,9,   -999.0,9,    -1.30,2,    53.60,2
  32H120030721,   CAA,   409, 50, 265007,      6,2,20030805,1152, 80.4615, -68.0393,  342,    106.9,  -0.7675,  34.0702,  34.0702,2,   -999.0,9,    11.26,2,    10.48,2,     0.01,2,     0.93,2,     0.02,2,    4.037,2,    2.057,2,    4.089,2,   -999.0,9,   -999.0,9,    -0.56,2,    48.90,2
  32H120030721,   CAA,   409, 50, 265006,      5,2,20030805,1152, 80.4615, -68.0393,  342,    161.2,  -0.3905,  34.4225,  34.4225,2,    290.6,2,    10.48,2,    11.63,2,     0.01,2,     0.92,2,     0.02,2,    3.293,2,    1.663,2,    3.810,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   409, 50, 265005,      4,2,20030805,1152, 80.4615, -68.0393,  342,    178.5,  -0.1895,  34.4690,  34.4690,2,   -999.0,9,    10.34,2,    11.58,2,     0.01,2,     0.92,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.23,2,    46.00,2
  32H120030721,   CAA,   409, 50, 265004,      3,2,20030805,1152, 80.4615, -68.0393,  342,    208.0,  -0.0840,  34.5763,  34.5763,2,   -999.0,9,     9.63,2,    11.63,2,     0.01,2,     0.91,2,     0.01,2,    2.789,2,    1.418,2,    3.765,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   409, 50, 265003,      2,2,20030805,1152, 80.4615, -68.0393,  342,    282.2,   0.0680,  34.6879,  34.6879,2,   -999.0,9,     9.20,2,    12.05,2,     0.01,2,     0.91,2,     0.01,2,    2.572,2,    1.277,2,    3.679,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   409, 50, 265002,      1,2,20030805,1152, 80.4615, -68.0393,  342,    330.7,   0.1020,  34.7105,  34.7105,2,    287.0,2,     9.21,2,    12.04,2,     0.01,2,     0.91,2,     0.01,2,    2.461,2,    1.199,2,    3.473,2,   -999.0,9,   -999.0,9,     0.05,2,    44.40,2
  32H120030721,   CAA,   411, 51, 265019,      7,2,20030805,1635, 80.4198, -67.8162,  285,     17.0,  -0.6690,  31.0620,  31.6108,2,    389.8,2,     4.97,2,     1.13,2,     0.03,2,     0.74,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2038.3,2,   2180.5,2,    -2.35,2,    59.90,2
